               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  88,            0.030126,             0.02982,           0.0010876,             0.95709,             0.88143,             0.91895,             0.65797,            0.029449,            0.031877,           0.0010375,           0.0091387,           0.0091387,           0.0091387
                  89,            0.029943,            0.029686,            0.001106,              0.9552,             0.87217,             0.91591,             0.65577,            0.029495,            0.032065,           0.0011252,           0.0091288,           0.0091288,           0.0091288
                  90,            0.029599,            0.029761,           0.0011121,             0.96066,             0.87873,              0.9204,             0.65989,            0.029393,            0.032076,           0.0010115,           0.0091189,           0.0091189,           0.0091189
                  91,            0.029642,            0.029639,           0.0011196,             0.95699,              0.8695,             0.91791,             0.66045,            0.029129,            0.032239,           0.0010859,            0.009109,            0.009109,            0.009109
                  92,            0.029503,            0.029337,           0.0010901,             0.94983,             0.88286,             0.91896,               0.657,            0.029279,            0.032252,            0.001007,           0.0090991,           0.0090991,           0.0090991
                  93,            0.029392,            0.029457,           0.0010543,             0.96439,             0.87733,             0.91675,             0.66068,            0.029039,            0.032145,           0.0010262,           0.0090892,           0.0090892,           0.0090892
                  94,            0.029196,            0.028878,           0.0011093,             0.96875,             0.86525,             0.91833,             0.65845,            0.029107,            0.032058,           0.0012628,           0.0090793,           0.0090793,           0.0090793
                  95,            0.029442,            0.029016,           0.0011094,             0.95749,             0.87495,              0.9172,             0.66227,            0.028684,            0.032013,           0.0011968,           0.0090694,           0.0090694,           0.0090694
                  96,            0.029371,            0.028979,           0.0011436,             0.94999,             0.88304,              0.9187,             0.66199,            0.028796,            0.031766,           0.0011589,           0.0090595,           0.0090595,           0.0090595
                  97,            0.029146,            0.028995,           0.0010719,             0.96159,              0.8683,             0.91186,             0.66468,            0.028832,            0.031839,           0.0012215,           0.0090496,           0.0090496,           0.0090496
                  98,            0.029039,            0.029188,           0.0010974,             0.95321,             0.87889,             0.91597,             0.65837,            0.029049,            0.032006,           0.0010264,           0.0090397,           0.0090397,           0.0090397
                  99,            0.029186,            0.029162,           0.0010935,             0.96797,              0.8703,             0.91898,             0.66077,            0.029066,            0.032157,            0.001081,           0.0090298,           0.0090298,           0.0090298
                 100,            0.028684,            0.028952,           0.0010969,              0.9591,             0.87703,             0.91725,             0.66909,            0.028527,            0.032063,           0.0010833,           0.0090199,           0.0090199,           0.0090199
                 101,            0.028795,            0.028614,           0.0010378,             0.96899,              0.8738,             0.91827,             0.66701,            0.028383,            0.032157,           0.0010618,             0.00901,             0.00901,             0.00901
                 102,             0.02861,            0.028857,          0.00099751,             0.95213,             0.88978,             0.92092,               0.669,            0.028248,            0.032065,           0.0010695,           0.0090001,           0.0090001,           0.0090001
                 103,            0.028594,            0.028717,           0.0010717,             0.96408,             0.87541,             0.91965,             0.67329,            0.028181,            0.031802,           0.0010643,           0.0089902,           0.0089902,           0.0089902
                 104,            0.028475,            0.028346,           0.0011088,             0.95276,             0.88153,             0.91739,              0.6729,             0.02815,            0.031719,           0.0010946,           0.0089803,           0.0089803,           0.0089803
                 105,            0.028729,            0.028885,           0.0011019,             0.95977,              0.8747,             0.91778,             0.67111,            0.028308,            0.031799,           0.0011334,           0.0089704,           0.0089704,           0.0089704
                 106,            0.028447,            0.028919,           0.0010711,             0.96322,              0.8797,             0.92122,             0.67401,            0.028092,              0.0317,           0.0010598,           0.0089605,           0.0089605,           0.0089605
                 107,             0.02846,            0.028232,           0.0010877,             0.95541,             0.88218,             0.92092,             0.67289,            0.027935,            0.031883,           0.0010733,           0.0089506,           0.0089506,           0.0089506
                 108,            0.028123,            0.028403,           0.0010313,             0.96436,             0.87828,             0.92107,             0.67399,            0.028081,            0.031792,           0.0010965,           0.0089407,           0.0089407,           0.0089407
                 109,            0.028165,             0.02793,           0.0010304,             0.97049,             0.87916,             0.91911,             0.67776,            0.027757,            0.031833,           0.0011548,           0.0089308,           0.0089308,           0.0089308
                 110,            0.028116,             0.02863,           0.0010094,             0.95844,             0.88662,             0.91722,             0.67654,            0.027763,            0.031558,           0.0010495,           0.0089209,           0.0089209,           0.0089209
                 111,            0.028123,            0.028172,          0.00096227,             0.96153,             0.87824,             0.91916,             0.68011,            0.027685,            0.031567,           0.0010829,            0.008911,            0.008911,            0.008911
                 112,            0.028157,            0.028659,           0.0010433,             0.95859,              0.8859,              0.9201,             0.68283,            0.027448,            0.031469,           0.0011526,           0.0089011,           0.0089011,           0.0089011
                 113,            0.028063,            0.028089,           0.0010508,             0.96456,             0.87782,             0.92285,             0.68645,            0.027339,            0.031189,           0.0011589,           0.0088912,           0.0088912,           0.0088912
                 114,            0.028165,            0.028538,          0.00099705,             0.96078,             0.88418,             0.92101,             0.68265,            0.027447,            0.031297,            0.001194,           0.0088813,           0.0088813,           0.0088813
                 115,            0.027692,             0.02788,          0.00095802,             0.95446,             0.88526,             0.91961,             0.68252,            0.027333,             0.03174,           0.0011937,           0.0088714,           0.0088714,           0.0088714
                 116,            0.027508,            0.027587,          0.00098776,             0.95476,             0.89195,             0.92074,              0.6887,            0.027171,            0.031702,           0.0010438,           0.0088615,           0.0088615,           0.0088615
                 117,            0.027502,            0.027664,          0.00096974,             0.96113,             0.87621,             0.91972,             0.68485,            0.027185,            0.031703,           0.0010575,           0.0088516,           0.0088516,           0.0088516
                 118,            0.027588,            0.028023,           0.0010404,             0.96261,             0.87958,             0.92232,             0.68594,            0.027226,            0.031827,           0.0011377,           0.0088417,           0.0088417,           0.0088417
                 119,            0.027493,            0.027482,           0.0010282,             0.96089,             0.88089,             0.92015,             0.68848,            0.027057,            0.031578,           0.0011956,           0.0088318,           0.0088318,           0.0088318
                 120,            0.027443,            0.027785,          0.00095146,             0.95386,             0.88759,             0.92044,              0.6862,            0.026967,            0.031392,           0.0011501,           0.0088219,           0.0088219,           0.0088219
                 121,            0.027259,            0.028245,          0.00095824,             0.96035,             0.88196,             0.91862,             0.68611,            0.027006,            0.031484,           0.0011225,            0.008812,            0.008812,            0.008812
                 122,            0.027282,            0.027757,           0.0010029,             0.95234,             0.88866,             0.91988,             0.69162,            0.026731,            0.031403,           0.0010759,           0.0088021,           0.0088021,           0.0088021
                 123,            0.027175,            0.027654,          0.00096089,             0.96777,             0.87828,             0.91964,             0.69207,            0.026734,            0.031358,           0.0011531,           0.0087922,           0.0087922,           0.0087922
