               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  94,            0.043165,            0.040312,           0.0018931,             0.91047,             0.80733,             0.86085,             0.50388,            0.041608,            0.040055,           0.0015536,           0.0090793,           0.0090793,           0.0090793
                  95,            0.043377,            0.040553,           0.0018521,             0.92307,             0.82347,             0.87859,             0.50968,            0.040994,            0.039825,           0.0015604,           0.0090694,           0.0090694,           0.0090694
                  96,            0.043654,            0.040066,           0.0020156,             0.92952,             0.81638,             0.87352,             0.51359,            0.040956,            0.039609,           0.0015059,           0.0090595,           0.0090595,           0.0090595
                  97,            0.043238,            0.040708,           0.0017635,             0.91384,             0.82731,             0.87348,               0.513,            0.041139,            0.039484,           0.0014339,           0.0090496,           0.0090496,           0.0090496
                  98,            0.043255,            0.040416,           0.0019043,              0.9218,             0.81753,             0.86825,             0.51282,            0.040928,            0.039535,           0.0014174,           0.0090397,           0.0090397,           0.0090397
                  99,            0.043185,            0.040162,           0.0018488,             0.93298,             0.81916,              0.8718,              0.5168,            0.041024,            0.039173,           0.0014784,           0.0090298,           0.0090298,           0.0090298
                 100,            0.042709,            0.040024,           0.0018701,              0.9266,             0.82248,             0.87547,             0.51685,            0.040912,            0.039426,           0.0014454,           0.0090199,           0.0090199,           0.0090199
                 101,            0.042722,            0.039975,           0.0018056,             0.92682,             0.82825,             0.87763,             0.52233,            0.040602,            0.039103,           0.0014539,             0.00901,             0.00901,             0.00901
                 102,             0.04262,            0.040222,           0.0017434,             0.92893,             0.81977,             0.87588,             0.52587,            0.040599,            0.039263,           0.0014455,           0.0090001,           0.0090001,           0.0090001
                 103,            0.042341,            0.040214,           0.0017684,             0.93656,             0.82714,             0.87707,             0.52184,            0.040406,            0.039154,            0.001396,           0.0089902,           0.0089902,           0.0089902
                 104,            0.042225,             0.03977,           0.0018686,             0.93573,             0.82366,             0.87472,             0.52601,            0.039863,            0.039037,           0.0014216,           0.0089803,           0.0089803,           0.0089803
                 105,            0.042347,            0.040221,           0.0018581,             0.92744,             0.82505,             0.87821,              0.5309,            0.039998,            0.039234,            0.001311,           0.0089704,           0.0089704,           0.0089704
                 106,            0.042333,            0.039561,             0.00175,             0.92242,             0.83897,              0.8797,             0.53362,            0.039821,            0.039153,           0.0013684,           0.0089605,           0.0089605,           0.0089605
                 107,            0.042412,            0.039527,           0.0018186,               0.933,             0.81574,             0.87589,             0.53404,            0.040068,              0.0392,           0.0013827,           0.0089506,           0.0089506,           0.0089506
                 108,             0.04192,            0.039601,           0.0017646,             0.93367,             0.83581,             0.88004,              0.5368,            0.039631,            0.038889,           0.0014632,           0.0089407,           0.0089407,           0.0089407
                 109,            0.041803,            0.039021,           0.0017379,             0.93317,             0.83101,             0.88106,             0.53564,            0.039623,            0.038731,            0.001419,           0.0089308,           0.0089308,           0.0089308
                 110,            0.042053,            0.039365,           0.0018763,             0.94372,             0.82218,              0.8816,             0.53717,            0.039369,            0.038363,           0.0013495,           0.0089209,           0.0089209,           0.0089209
                 111,            0.041942,            0.039843,           0.0016791,             0.93837,             0.83501,             0.88439,             0.53608,            0.039629,            0.038533,           0.0013696,            0.008911,            0.008911,            0.008911
                 112,            0.041895,            0.039758,           0.0017531,             0.93765,              0.8292,             0.88465,              0.5407,            0.039689,            0.038641,           0.0014022,           0.0089011,           0.0089011,           0.0089011
                 113,            0.041752,            0.039676,           0.0016944,             0.93875,             0.83378,             0.88382,             0.53849,            0.039399,            0.038523,           0.0013991,           0.0088912,           0.0088912,           0.0088912
                 114,            0.041688,            0.039443,           0.0016798,             0.93627,             0.82738,             0.88349,             0.54293,            0.039351,            0.038578,           0.0014267,           0.0088813,           0.0088813,           0.0088813
                 115,            0.042152,            0.040031,           0.0017448,             0.93035,             0.82731,              0.8794,             0.53953,            0.039041,            0.038474,            0.001448,           0.0088714,           0.0088714,           0.0088714
                 116,            0.041693,            0.038709,           0.0016991,             0.92355,             0.82572,              0.8787,             0.53773,            0.039244,            0.038546,            0.001478,           0.0088615,           0.0088615,           0.0088615
                 117,            0.041425,            0.039314,           0.0017374,             0.92597,             0.83603,             0.88192,             0.54052,            0.039142,            0.038578,           0.0014815,           0.0088516,           0.0088516,           0.0088516
                 118,             0.04133,            0.039364,           0.0016927,             0.91994,             0.84358,             0.87985,             0.53868,            0.039332,            0.038579,           0.0015219,           0.0088417,           0.0088417,           0.0088417
                 119,            0.041135,            0.038661,           0.0017653,             0.92434,             0.83628,             0.88253,             0.54397,            0.039034,            0.038375,           0.0014769,           0.0088318,           0.0088318,           0.0088318
                 120,            0.041427,            0.039722,           0.0016223,             0.93418,             0.83486,             0.88135,             0.54305,            0.038935,            0.038262,           0.0014999,           0.0088219,           0.0088219,           0.0088219
