               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 121,            0.029191,            0.029559,           0.0010713,             0.96577,             0.88254,              0.9199,             0.67453,            0.030083,            0.034724,           0.0011056,            0.008812,            0.008812,            0.008812
                 122,            0.029115,            0.029148,           0.0010297,             0.96243,             0.88616,             0.92157,             0.67491,            0.029985,            0.034527,           0.0011741,           0.0088021,           0.0088021,           0.0088021
                 123,            0.028949,            0.029959,            0.001031,             0.96762,             0.88069,             0.92057,             0.67571,            0.030029,            0.034682,           0.0011908,           0.0087922,           0.0087922,           0.0087922
                 124,             0.02877,            0.029078,           0.0010625,             0.96373,             0.88369,             0.91691,              0.6778,            0.029985,            0.034556,           0.0011565,           0.0087823,           0.0087823,           0.0087823
                 125,            0.028499,            0.028626,          0.00099313,             0.96522,              0.8803,             0.91853,             0.67416,            0.029898,            0.034741,           0.0011406,           0.0087724,           0.0087724,           0.0087724
                 126,            0.028733,             0.02881,            0.001037,             0.95459,             0.88867,             0.91793,              0.6768,            0.029791,            0.034958,           0.0011553,           0.0087625,           0.0087625,           0.0087625
                 127,            0.028758,            0.028566,           0.0010482,             0.96448,             0.87956,             0.92087,             0.67778,            0.029696,            0.034618,           0.0011615,           0.0087526,           0.0087526,           0.0087526
                 128,            0.028666,            0.028848,           0.0010146,             0.96799,             0.87793,              0.9214,             0.68086,            0.029579,            0.034576,           0.0011797,           0.0087427,           0.0087427,           0.0087427
                 129,            0.028623,            0.029415,          0.00094752,             0.95994,              0.8865,             0.92108,             0.67806,            0.029677,            0.034921,           0.0011767,           0.0087328,           0.0087328,           0.0087328
                 130,            0.028268,            0.028235,          0.00099554,             0.96523,             0.88638,              0.9212,             0.68023,            0.029436,            0.034658,           0.0011818,           0.0087229,           0.0087229,           0.0087229
                 131,            0.028484,            0.028507,          0.00096637,              0.9661,             0.88055,             0.91874,             0.67688,            0.029363,            0.034858,           0.0011633,            0.008713,            0.008713,            0.008713
                 132,            0.028396,            0.028658,           0.0010281,             0.96318,             0.88067,              0.9191,             0.67954,            0.029267,             0.03486,           0.0011042,           0.0087031,           0.0087031,           0.0087031
                 133,            0.028565,            0.028747,           0.0010206,             0.96086,             0.88465,             0.92008,             0.68116,            0.029341,            0.034778,            0.001093,           0.0086932,           0.0086932,           0.0086932
                 134,            0.028201,            0.028767,          0.00099277,              0.9664,               0.882,             0.92005,             0.68034,             0.02942,            0.034751,           0.0010917,           0.0086833,           0.0086833,           0.0086833
                 135,            0.028361,            0.028765,          0.00096976,             0.96375,              0.8876,             0.92134,             0.68122,            0.029368,            0.034464,            0.001107,           0.0086734,           0.0086734,           0.0086734
                 136,            0.028294,            0.028391,          0.00094546,             0.96601,              0.8835,             0.92045,             0.67999,            0.029583,            0.034722,           0.0011328,           0.0086635,           0.0086635,           0.0086635
                 137,            0.028101,            0.028936,           0.0010313,             0.96838,             0.88393,             0.92236,             0.68193,            0.029416,             0.03469,           0.0011394,           0.0086536,           0.0086536,           0.0086536
                 138,            0.028032,            0.028104,          0.00099292,             0.96268,             0.88671,             0.92287,             0.68685,            0.029394,            0.034623,           0.0011503,           0.0086437,           0.0086437,           0.0086437
                 139,            0.028365,            0.028328,           0.0010144,              0.9599,             0.88571,             0.92063,              0.6876,            0.029445,            0.034726,           0.0011584,           0.0086338,           0.0086338,           0.0086338
                 140,            0.028019,            0.027976,           0.0010213,             0.96209,             0.88388,             0.92094,             0.68706,            0.029387,            0.034636,           0.0011777,           0.0086239,           0.0086239,           0.0086239
                 141,            0.027702,            0.028285,          0.00094937,             0.96324,              0.8867,              0.9231,             0.68738,            0.029287,            0.034598,           0.0011711,            0.008614,            0.008614,            0.008614
                 142,            0.027681,            0.027989,          0.00092159,             0.96885,             0.88553,             0.92241,             0.68931,            0.029162,            0.034619,           0.0011882,           0.0086041,           0.0086041,           0.0086041
                 143,            0.027946,            0.028111,           0.0009506,             0.96613,             0.88309,             0.92165,              0.6901,            0.029142,            0.034739,           0.0012319,           0.0085942,           0.0085942,           0.0085942
                 144,            0.027654,            0.028142,          0.00096324,             0.95755,             0.88729,             0.92138,             0.68919,            0.029078,            0.034712,           0.0012153,           0.0085843,           0.0085843,           0.0085843
                 145,            0.027564,            0.028516,          0.00095982,              0.9677,             0.88348,             0.92112,             0.68813,             0.02899,            0.034694,           0.0012099,           0.0085744,           0.0085744,           0.0085744
                 146,            0.027282,            0.027558,          0.00090846,             0.96893,             0.88249,             0.92258,             0.68954,            0.028972,            0.034586,            0.001203,           0.0085645,           0.0085645,           0.0085645
                 147,            0.027398,             0.02777,          0.00096405,             0.96872,             0.88113,             0.92277,             0.68918,            0.028949,            0.034554,           0.0011869,           0.0085546,           0.0085546,           0.0085546
                 148,             0.02769,            0.027877,           0.0010898,             0.96617,             0.88076,             0.92237,             0.68971,            0.028877,            0.034583,           0.0011847,           0.0085447,           0.0085447,           0.0085447
                 149,            0.027404,            0.028018,          0.00095457,             0.97059,             0.87937,             0.92212,             0.68977,            0.028844,            0.034577,           0.0011856,           0.0085348,           0.0085348,           0.0085348
                 150,            0.027173,            0.027529,          0.00091453,             0.97098,             0.88064,             0.92112,             0.69221,            0.028719,            0.034603,           0.0011631,           0.0085249,           0.0085249,           0.0085249
                 151,              0.0272,            0.028324,          0.00086644,             0.97096,             0.88401,             0.92228,             0.69217,            0.028649,            0.034604,           0.0011476,            0.008515,            0.008515,            0.008515
                 152,             0.02708,            0.027381,          0.00092449,             0.97266,             0.88483,             0.92375,             0.69376,            0.028507,            0.034599,           0.0011539,           0.0085051,           0.0085051,           0.0085051
